source_file,relative_source_path,file_size_bytes,document_title,num_chunks_generated,total_characters,status,chunking_method,warning_or_error
cleaned_corpus\adsk-9a31d6e7b326453286075ac643711c86.md,adsk-9a31d6e7b326453286075ac643711c86.md,1551,Autodesk Platform Services,12,1516,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9a5e69b85cd449bd8e6489f50f4bbf07.md,adsk-9a5e69b85cd449bd8e6489f50f4bbf07.md,2128,Trial Intake | Revit 2022 | Autodesk,37,2048,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9a85e5c6b5114a2388d4d60f9092c696.md,adsk-9a85e5c6b5114a2388d4d60f9092c696.md,4680,Compare Maya vs Maya Creative | Autodesk,19,4543,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9a9e0aaeecd9477da550a5b361c6ed32.md,adsk-9a9e0aaeecd9477da550a5b361c6ed32.md,580,"Q3 FY24 Autodesk Earnings Conference Call | Autodesk, Inc.",8,567,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9b9d9ba681d4421dbe14dd8731b69791.md,adsk-9b9d9ba681d4421dbe14dd8731b69791.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9bbc5599669745779e2a208ba4a7d06e.md,adsk-9bbc5599669745779e2a208ba4a7d06e.md,3813,Autodesk Inventor Nesting Software | Get Prices & Buy Official Inventor Nesting 2024,24,3762,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9bd2028701be448c9ae111521491a9c9.md,adsk-9bd2028701be448c9ae111521491a9c9.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9bdb2b5eea9f4fb4ab933f155e9b87c8.md,adsk-9bdb2b5eea9f4fb4ab933f155e9b87c8.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9c35bd12178c4bd597f0408fa0ad1b4f.md,adsk-9c35bd12178c4bd597f0408fa0ad1b4f.md,3312,Product Design & Manufacturing (PDMC) Collection | Autodesk,27,3243,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9c3aa81884c04d9396a9a19cf8bd3eef.md,adsk-9c3aa81884c04d9396a9a19cf8bd3eef.md,1500,InfraWorks for Context Modeling | Context Modeling for Civil Infrastructure,18,1463,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9cbf1280b23348cda1a44dba279f735f.md,adsk-9cbf1280b23348cda1a44dba279f735f.md,325,Untitled Autodesk Page,7,314,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9ceaf05231e84e43a6c686f29ecef843.md,adsk-9ceaf05231e84e43a6c686f29ecef843.md,1074,Autodesk Takeoff Pricing | Autodesk Construction Cloud,15,1047,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9d032a5bdec14ece8025bd0bb8664dba.md,adsk-9d032a5bdec14ece8025bd0bb8664dba.md,2198,From In-House to Off-the-Shelf: USD in production at Animal Logic | Autodesk University,10,2159,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9d1b19b2ec4c4fd0b4f11fdede4781a9.md,adsk-9d1b19b2ec4c4fd0b4f11fdede4781a9.md,6397,Key Financial & Safety Metrics for Subcontractor Qualification,45,6272,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9d2d0892f0494707950e2485d489ea62.md,adsk-9d2d0892f0494707950e2485d489ea62.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9d4d6b0814d54e0d9a971cdc1801cc21.md,adsk-9d4d6b0814d54e0d9a971cdc1801cc21.md,1029,Roadmaps,9,1001,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9d54d04bdefb484f90ca855c6cacf123.md,adsk-9d54d04bdefb484f90ca855c6cacf123.md,612,Talk to a sales representative | Contact Us | Autodesk,9,593,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9d62b8985ddf44baa34e03495eea8e46.md,adsk-9d62b8985ddf44baa34e03495eea8e46.md,338,Design Visualization Archives,7,327,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9db4851d432144c88cc96ce661057b51.md,adsk-9db4851d432144c88cc96ce661057b51.md,7653,Education software | Educator’s guide,29,7537,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9dc3b994a89447e3948d67e5bf442b09.md,adsk-9dc3b994a89447e3948d67e5bf442b09.md,6706,Autodesk Civil 3D Features | 2024 Features | Autodesk,75,6559,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9dce407c6b4a468bbc94b789262a956e.md,adsk-9dce407c6b4a468bbc94b789262a956e.md,5211,Product Design & Manufacturing (PDMC) Collection | Autodesk,45,5048,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9dde9bcb56d04c3a882c700e2a60b17d.md,adsk-9dde9bcb56d04c3a882c700e2a60b17d.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9e01a233d3034b248f754bdddfbae8b8.md,adsk-9e01a233d3034b248f754bdddfbae8b8.md,1845,Account Basics | Using Autodesk Account | Reset Password,10,1816,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9e532463ecc9461b86cfc849ed099e27.md,adsk-9e532463ecc9461b86cfc849ed099e27.md,2123,Get products in another language,15,2072,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9ea6fb74cd8a4aca8668c9d976c93d9b.md,adsk-9ea6fb74cd8a4aca8668c9d976c93d9b.md,6186,The Future of Connected Bridge Design Starts Now,23,6109,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9edba2f71eb14f04ae0187e20966de0a.md,adsk-9edba2f71eb14f04ae0187e20966de0a.md,431,Developer Hub,8,416,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9f0bb9ff141a44df916303093b17a0d2.md,adsk-9f0bb9ff141a44df916303093b17a0d2.md,4674,Advance Steel | Get Prices & Buy Official Advance Steel 2023,30,4597,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9fb1e2781a61466a994d02a4e60fff8a.md,adsk-9fb1e2781a61466a994d02a4e60fff8a.md,7100,Autodesk Civil 3D Software | Civil 3D Price,53,6992,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9fce8b58ca2d47c39f1a8979276a0a55.md,adsk-9fce8b58ca2d47c39f1a8979276a0a55.md,336,Film and television Archives,7,325,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9fed8a72f2b94b17b8f8085b1b1dbfa0.md,adsk-9fed8a72f2b94b17b8f8085b1b1dbfa0.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-9ff3b571389b4fe2b27bd09f1e36f58d.md,adsk-9ff3b571389b4fe2b27bd09f1e36f58d.md,4633,Autodesk AutoCAD Web | Use AutoCAD Online And On Mobile,35,4525,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a07734bed8d24b15bb92453ff9eae0bd.md,adsk-a07734bed8d24b15bb92453ff9eae0bd.md,90795,Termos de Uso | Termos Gerais | Autodesk,151,87213,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a0a88ac011d1464da8769bad3001ea80.md,adsk-a0a88ac011d1464da8769bad3001ea80.md,850,Fusion 360 Manage with Upchain 2023 | Request Evaluation for Download | Autodesk,9,831,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a0e50a4d29b94fef8dd716eee7abc9c1.md,adsk-a0e50a4d29b94fef8dd716eee7abc9c1.md,394,Webinars,8,379,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a0efd9676c3a48169d1bc1ad62e63b98.md,adsk-a0efd9676c3a48169d1bc1ad62e63b98.md,959,Animation | Autodesk Media and Entertainment Collection,14,932,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a114f9920e7a432b9ddaffb837880977.md,adsk-a114f9920e7a432b9ddaffb837880977.md,2377,About Intelligent Objects,13,2350,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a124ea70637f478c8adeecbd5e1a61f9.md,adsk-a124ea70637f478c8adeecbd5e1a61f9.md,314,Business Archives,7,303,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a24d2320a94a4c348f3fce27a1c2a2bb.md,adsk-a24d2320a94a4c348f3fce27a1c2a2bb.md,394,System requirements for Autodesk Navisworks 2023 products,7,383,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a300f16928ef408eb20558b01ec7041a.md,adsk-a300f16928ef408eb20558b01ec7041a.md,2516,About Automatic Reports,15,2489,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a3327b6cbc244459be76f896dfc71e3a.md,adsk-a3327b6cbc244459be76f896dfc71e3a.md,1282,Autodesk Fusion 360 | Learning and Support Resources,16,1251,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a39670010c414a7c89992614cfce9cb4.md,adsk-a39670010c414a7c89992614cfce9cb4.md,3556,Student’s Guide to Education software | Autodesk,17,3497,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a43e6f31b3fe44fcbda9e7aa31225dc3.md,adsk-a43e6f31b3fe44fcbda9e7aa31225dc3.md,3154,Plant 3D Toolset In Autodesk AutoCAD | Features,40,3075,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a447d12d88844523bc14bc33dd26896a.md,adsk-a447d12d88844523bc14bc33dd26896a.md,2058,AEC Tech Drop,27,1971,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a4ed60e2990d4d3f9e28c0c6dcbfd627.md,adsk-a4ed60e2990d4d3f9e28c0c6dcbfd627.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a50257da69f948c3847bf1763a250fd3.md,adsk-a50257da69f948c3847bf1763a250fd3.md,429,Forma Webinar,25,378,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a5834fcb70ae4621bbdb63c87a1062ed.md,adsk-a5834fcb70ae4621bbdb63c87a1062ed.md,3808,Install Autodesk Licensing Software | Administrator Installation,17,3735,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a67de852753a498cad2d92e982dad6f2.md,adsk-a67de852753a498cad2d92e982dad6f2.md,11909,Digital Transformation to Empower Innovation | Autodesk,51,11704,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a6a5e4cfc66f4370baf1e2348a0981de.md,adsk-a6a5e4cfc66f4370baf1e2348a0981de.md,2353,Trial Intake | Factory Design Utilities 2022 | Autodesk,39,2269,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a6a8e8a4a46f463a89cd8a37ee1811e2.md,adsk-a6a8e8a4a46f463a89cd8a37ee1811e2.md,5370,Buy Autodesk Software | Get Prices & Buy Online | Official Autodesk Store,36,5261,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a6d89c74c95245cbb71fae72ffbeeb8a.md,adsk-a6d89c74c95245cbb71fae72ffbeeb8a.md,1441,Student and Education Software | 1-Year License | Autodesk Education Community,26,1380,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a6ebe983c02b4845b236e93a0dbf20f2.md,adsk-a6ebe983c02b4845b236e93a0dbf20f2.md,4502,Autodesk BIM Collaborate Pro | Get Prices & Buy | Autodesk,38,4428,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a74fa2737c8d4d1fa49cede8098293d7.md,adsk-a74fa2737c8d4d1fa49cede8098293d7.md,6791,Autodesk Revit Features | Revit Software Features,78,6633,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a76e77000b314e5d957f52172b1bfad1.md,adsk-a76e77000b314e5d957f52172b1bfad1.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a7a936b4aeff48ef88fd92ccf8c8c54d.md,adsk-a7a936b4aeff48ef88fd92ccf8c8c54d.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a7c694e65a874afaa584e0d164fe3251.md,adsk-a7c694e65a874afaa584e0d164fe3251.md,1206,Manufacturing | Autodesk Product Design & Manufacturing Collection,17,1175,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a7ec761d1c554b328074e94f5a0df0df.md,adsk-a7ec761d1c554b328074e94f5a0df0df.md,43581,Privacy Statement English,101,43026,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a839262c9d1a438cb5c77feff3caf09a.md,adsk-a839262c9d1a438cb5c77feff3caf09a.md,868,About Library Standards,10,851,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a91f396ef0e848b3a659b443faacb21f.md,adsk-a91f396ef0e848b3a659b443faacb21f.md,452,Autodesk Advanced Manufacturing Resources Library & Content Center,8,436,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a94aced5481b42bdb9c612e90d54e147.md,adsk-a94aced5481b42bdb9c612e90d54e147.md,9858,Autodesk Flex | Pay as You Go Pricing for Occasional Use,156,9496,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a9e4023719644937911d33aa498fc949.md,adsk-a9e4023719644937911d33aa498fc949.md,376,Changes to Autodesk Smoke: Questions and Answers,7,365,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-a9eeb4926ea246ef92ca6c0504381bfa.md,adsk-a9eeb4926ea246ef92ca6c0504381bfa.md,378,Changes to Autodesk Maya LT Questions and Answers,7,367,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aa1890d2c54b4ded9a57be4c51786005.md,adsk-aa1890d2c54b4ded9a57be4c51786005.md,1468,BIMASIA | Highway Design Using 3D Modeling | Autodesk,10,1441,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aa2eeb619a6044ee96fcd168ebb9aa60.md,adsk-aa2eeb619a6044ee96fcd168ebb9aa60.md,1577,Navisworks 3D Viewer | Download Free Navisworks Freedom | Autodesk,12,1555,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aa386973371f41eea90c883aa6385045.md,adsk-aa386973371f41eea90c883aa6385045.md,1765,Look Up Product Keys,13,1734,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aa81e19690ee4856bc4123dde54c8d19.md,adsk-aa81e19690ee4856bc4123dde54c8d19.md,3144,Privacy Statement Japanese,12,1335,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ab415a2568714487ad789bc31ef61865.md,adsk-ab415a2568714487ad789bc31ef61865.md,14164,Advanced Manufacturing Software | Manufacturing Solutions | Autodesk,75,13913,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ab60fe1d733e4dcfb07fbe9c49cfd54f.md,adsk-ab60fe1d733e4dcfb07fbe9c49cfd54f.md,7659,CQADI | Highway reconstruction | Autodesk,39,7532,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ab7f312e36854b2bb7eb3c9349b0cbff.md,adsk-ab7f312e36854b2bb7eb3c9349b0cbff.md,1768,Page | Building Performance Analysis and Energy Modeling | Autodesk,10,1741,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-abaa72ddce154e069181bc65a7379a0e.md,adsk-abaa72ddce154e069181bc65a7379a0e.md,366,System requirements for Autodesk InfraWorks,7,355,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-abd011b4372343d0b7009c7dd31c3bfa.md,adsk-abd011b4372343d0b7009c7dd31c3bfa.md,1331,Helius PFA | Autodesk,12,1303,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-acad373a60f84ee3ab554d73a8a68bdf.md,adsk-acad373a60f84ee3ab554d73a8a68bdf.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ad1024f1d75a450ead75e88569d4d3f3.md,adsk-ad1024f1d75a450ead75e88569d4d3f3.md,3517,Science | Autodesk Research,34,3432,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ad678d1b52ec44e3bc533e540075fb82.md,adsk-ad678d1b52ec44e3bc533e540075fb82.md,3335,Autodesk Inventor Nastran Software | Get Prices & Buy Inventor Nastran 2024,22,3291,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ad7455c6f700409890c8bd1303563592.md,adsk-ad7455c6f700409890c8bd1303563592.md,97914,Conditions Générales d’Utilisation | Conditions générales | Autodesk,152,93614,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-adf47bfbca294c5ea36a43749f04c927.md,adsk-adf47bfbca294c5ea36a43749f04c927.md,2039,AEC Tech Drop,10,1992,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ae5e6d11212e431fa1b7130c34e6f6a9.md,adsk-ae5e6d11212e431fa1b7130c34e6f6a9.md,2125,Manage Autodesk License | Administrator Installation,17,2080,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-ae94d2c7b36e4abd83450602f1246010.md,adsk-ae94d2c7b36e4abd83450602f1246010.md,10409,Autodesk Education Community Support,35,10256,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aea0ca0a7bbe4f84b1a33bceb54c7673.md,adsk-aea0ca0a7bbe4f84b1a33bceb54c7673.md,16020,Autodesk Options File | Administrator Installation,95,15767,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aee9940794c54c80b21a097e5f4ad91d.md,adsk-aee9940794c54c80b21a097e5f4ad91d.md,980,UNHCR Site Architects Use Technology to Help Rohingya Refugees in Bangladesh,8,965,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-aef4ace984564b918112202de1c1dd66.md,adsk-aef4ace984564b918112202de1c1dd66.md,286,Help,7,275,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-af13fa28697b46ed900c6b6d3743232c.md,adsk-af13fa28697b46ed900c6b6d3743232c.md,400,Products eligible for seat usage reporting and Premium plans,7,389,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-af2e0d8a044943268d2ba3af04b9b933.md,adsk-af2e0d8a044943268d2ba3af04b9b933.md,1391,Benefits of the Map 3D Toolset | AutoCAD | Autodesk,10,1369,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-af5854aba3b54030913042ae1610f206.md,adsk-af5854aba3b54030913042ae1610f206.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-af8627fb8f1a476ca3db27b26a9b615f.md,adsk-af8627fb8f1a476ca3db27b26a9b615f.md,5349,Autodesk | Transforming Manufacturing Education,39,5248,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b0666cda6ef040fc8e6ff866f0f019f5.md,adsk-b0666cda6ef040fc8e6ff866f0f019f5.md,8017,3D Mechanical Engineering Software | Fusion 360 | Autodesk,34,7896,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b08410fb4de54088a63d5cb89e297a93.md,adsk-b08410fb4de54088a63d5cb89e297a93.md,10021,Can technology solve the housing crisis?,35,9892,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b16278e8484b4ae28c4ed2838b157e3e.md,adsk-b16278e8484b4ae28c4ed2838b157e3e.md,1032,Autodesk empowers innovators everywhere to make the new possible,14,1007,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b164ab2d0a754d198fec4d775697bdb9.md,adsk-b164ab2d0a754d198fec4d775697bdb9.md,4585,Autodesk to present at upcoming investor conferences,15,4546,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b1672daa090a47dd9790cbf7fe3f6c3f.md,adsk-b1672daa090a47dd9790cbf7fe3f6c3f.md,3372,Children's Privacy Statement,18,3276,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b1d1b2c7947742ff8d43f95c35278c1a.md,adsk-b1d1b2c7947742ff8d43f95c35278c1a.md,5358,Construction Cost Management | Autodesk Construction Cloud,31,5295,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b1e0fa76fb5b4a6da77182c01cc2cabc.md,adsk-b1e0fa76fb5b4a6da77182c01cc2cabc.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b22346b716294ea98deb3b64fe334c17.md,adsk-b22346b716294ea98deb3b64fe334c17.md,5232,Included Software | Autodesk Media and Entertainment Collection,21,5180,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b26d535f232944c4ad7f7cbba3ab7878.md,adsk-b26d535f232944c4ad7f7cbba3ab7878.md,3201,Fusion 360 Product Design Extension | Autodesk,24,3136,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b28dda9fde464b8e949ffb1dc333d485.md,adsk-b28dda9fde464b8e949ffb1dc333d485.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b2bd1a7ff48347fb9475580f356e3627.md,adsk-b2bd1a7ff48347fb9475580f356e3627.md,5444,Construction Takeoff Software | Autodesk Takeoff,35,5372,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b2d1270c389f48f49bfe981a47ba07e8.md,adsk-b2d1270c389f48f49bfe981a47ba07e8.md,4558,Digital Transformation for Design & Manufacturing | Autodesk,25,4506,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b339490c74eb4a46b6fe223d94a109af.md,adsk-b339490c74eb4a46b6fe223d94a109af.md,5371,Maya Software | Get Prices & Buy Official Maya 2024 | Autodesk,37,5285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b3cbc8fa249f40c39495377aa07e6155.md,adsk-b3cbc8fa249f40c39495377aa07e6155.md,1939,Trial Intake,36,1861,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b3d49c8d822848efb00c884e0c752f60.md,adsk-b3d49c8d822848efb00c884e0c752f60.md,4674,Advance Steel | Get Prices & Buy Official Advance Steel 2023,30,4597,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b3fd9822909e41f38a7f9eb27294e5e4.md,adsk-b3fd9822909e41f38a7f9eb27294e5e4.md,5174,Autodesk Content Catalog coming soon,21,5089,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b42e5133a7b34e2e9529bdaa19f91920.md,adsk-b42e5133a7b34e2e9529bdaa19f91920.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b439db0a18fc4dbf8636b473e2998f15.md,adsk-b439db0a18fc4dbf8636b473e2998f15.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b4a39f83f4874a4e81e639e975bd67fe.md,adsk-b4a39f83f4874a4e81e639e975bd67fe.md,2995,Benefits of the Raster Design Toolset | CAD Software | Autodesk,17,2944,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b516212c6db44b85b679dd8d0f88f7c4.md,adsk-b516212c6db44b85b679dd8d0f88f7c4.md,333,Autodesk Trade-in Estimator,7,322,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b542b6164e1a46b6b176d353dc078696.md,adsk-b542b6164e1a46b6b176d353dc078696.md,358,System requirements for Autodesk Fusion,7,347,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b55509c5deaf4c69ad0b4e7d596211ba.md,adsk-b55509c5deaf4c69ad0b4e7d596211ba.md,2117,Trial Intake | Inventor Nastran 2022 | Autodesk,37,2037,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b56ed00a5dab4d9286a6072f6034c237.md,adsk-b56ed00a5dab4d9286a6072f6034c237.md,3921,Autodesk Fusion 360 with PowerShape | Get Prices and Buy PowerShape 2024,34,3843,indexed,docling_hierarchical_chunker,
cleaned_corpus\adsk-b5c04b9b1ad94a32a2332b6b72bf5e59.md,adsk-b5c04b9b1ad94a32a2332b6b72bf5e59.md,296,Overview,7,285,indexed,docling_hierarchical_chunker,
